latitude,longitude,track_id,course_type,outline_type,run_up_type
43.068761, -73.772179,SAR,D,outer,direct
43.068522, -73.772051,SAR,D,outer,direct
43.068956, -73.770844,SAR,D,outer,partial
43.069307, -73.769894,SAR,D,outer,partial
43.069624, -73.769121,SAR,D,outer,partial
43.069866, -73.769286,SAR,D,outer,direct
43.069587, -73.769989,SAR,D,outer,direct
43.070009, -73.768180,SAR,D,outer,none
43.070682, -73.766558,SAR,D,outer,none
43.071099, -73.765572,SAR,D,outer,none
43.071357, -73.765006,SAR,D,outer,none
43.071427, -73.764877,SAR,D,outer,none
43.071527, -73.764717,SAR,D,outer,none
43.071644, -73.764570,SAR,D,outer,none
43.071747, -73.764456,SAR,D,outer,none
43.071933, -73.764309,SAR,D,outer,none
43.072170, -73.764178,SAR,D,outer,none
43.072367, -73.764114,SAR,D,outer,none
43.072602, -73.764092,SAR,D,outer,none
43.072832, -73.764118,SAR,D,outer,none
43.073080, -73.764205,SAR,D,outer,none
43.073352, -73.764376,SAR,D,outer,none
43.073477, -73.764490,SAR,D,outer,none
43.073602, -73.764639,SAR,D,outer,none
43.073750, -73.764858,SAR,D,outer,none
43.073838, -73.765032,SAR,D,outer,none
43.073958, -73.765360,SAR,D,outer,none
43.074033, -73.765724,SAR,D,outer,none
43.074058, -73.766002,SAR,D,outer,none
43.074058, -73.766148,SAR,D,outer,none
43.074026, -73.766519,SAR,D,outer,none
43.073977, -73.766820,SAR,D,outer,none
43.073901, -73.767149,SAR,D,outer,none
43.073809, -73.767460,SAR,D,outer,none
43.073671, -73.767857,SAR,D,outer,none
43.073457, -73.768405,SAR,D,outer,none
43.073111, -73.769276,SAR,D,outer,none
43.072669, -73.770396,SAR,D,outer,none
43.072343, -73.771217,SAR,D,outer,none
43.072080, -73.771868,SAR,D,outer,none
43.071930, -73.772182,SAR,D,outer,none
43.071806, -73.772391,SAR,D,outer,none
43.071656, -73.772588,SAR,D,outer,none
43.071530, -73.772713,SAR,D,outer,none
43.071404, -73.772825,SAR,D,outer,none
43.071233, -73.772911,SAR,D,outer,none
43.071019, -73.772991,SAR,D,outer,none
43.070745, -73.773030,SAR,D,outer,none
43.070556, -73.773018,SAR,D,outer,none
43.070236, -73.772946,SAR,D,outer,none
43.070037, -73.772800,SAR,D,outer,none
43.069817, -73.772621,SAR,D,outer,none
43.069710, -73.772491,SAR,D,outer,none
43.069578, -73.772331,SAR,D,outer,none
43.069501, -73.772212,SAR,D,outer,none
43.069376, -73.771952,SAR,D,outer,none
43.069314, -73.771784,SAR,D,outer,none
43.069249, -73.771528,SAR,D,outer,none
43.069204, -73.771241,SAR,D,outer,none
43.069186, -73.771073,SAR,D,outer,none
43.069175, -73.771084,SAR,D,outer,partial
43.069056, -73.771396,SAR,D,outer,direct
43.068815, -73.772030,SAR,D,outer,direct
43.069600, -73.769983,SAR,D,inner,none
43.070154, -73.768572,SAR,D,inner,none
43.070701, -73.767187,SAR,D,inner,none
43.071099, -73.766185,SAR,D,inner,none
43.071385, -73.765462,SAR,D,inner,none
43.071427, -73.765359,SAR,D,inner,none
43.071514, -73.765154,SAR,D,inner,none
43.071605, -73.764979,SAR,D,inner,none
43.071712, -73.764823,SAR,D,inner,none
43.071857, -73.764660,SAR,D,inner,none
43.071932, -73.764597,SAR,D,inner,none
43.072069, -73.764493,SAR,D,inner,none
43.072247, -73.764407,SAR,D,inner,none
43.072397, -73.764364,SAR,D,inner,none
43.072565, -73.764341,SAR,D,inner,none
43.072748, -73.764354,SAR,D,inner,none
43.072903, -73.764395,SAR,D,inner,none
43.073063, -73.764464,SAR,D,inner,none
43.073231, -73.764571,SAR,D,inner,none
43.073361, -73.764683,SAR,D,inner,none
43.073485, -73.764826,SAR,D,inner,none
43.073590, -73.764980,SAR,D,inner,none
43.073686, -73.765159,SAR,D,inner,none
43.073770, -73.765373,SAR,D,inner,none
43.073818, -73.765530,SAR,D,inner,none
43.073873, -73.765850,SAR,D,inner,none
43.073883, -73.766150,SAR,D,inner,none
43.073864, -73.766400,SAR,D,inner,none
43.073801, -73.766700,SAR,D,inner,none
43.073702, -73.767012,SAR,D,inner,none
43.073488, -73.767554,SAR,D,inner,none
43.073134, -73.768457,SAR,D,inner,none
43.072608, -73.769793,SAR,D,inner,none
43.072153, -73.770946,SAR,D,inner,none
43.071850, -73.771704,SAR,D,inner,none
43.071642, -73.772129,SAR,D,inner,none
43.071442, -73.772387,SAR,D,inner,none
43.071228, -73.772568,SAR,D,inner,none
43.071047, -73.772669,SAR,D,inner,none
43.070940, -73.772709,SAR,D,inner,none
43.070705, -73.772750,SAR,D,inner,none
43.070496, -73.772738,SAR,D,inner,none
43.070281, -73.772675,SAR,D,inner,none
43.070018, -73.772526,SAR,D,inner,none
43.069884, -73.772400,SAR,D,inner,none
43.069701, -73.772169,SAR,D,inner,none
43.069550, -73.771894,SAR,D,inner,none
43.069434, -73.771553,SAR,D,inner,none
43.069383, -73.771265,SAR,D,inner,none
43.069370, -73.771061,SAR,D,inner,none
43.069379, -73.770789,SAR,D,inner,none
43.069406, -73.770562,SAR,D,inner,none
43.069457, -73.770338,SAR,D,inner,none
43.069497, -73.770221,SAR,D,inner,none
43.069613, -73.769905,SAR,D,inner,none
43.069553, -73.770204,SAR,O,outer,none
43.070022, -73.769017,SAR,O,outer,none
43.070582, -73.767593,SAR,O,outer,none
43.071257, -73.765881,SAR,O,outer,none
43.071473, -73.765341,SAR,O,outer,none
43.071616, -73.765042,SAR,O,outer,none
43.071744, -73.764843,SAR,O,outer,none
43.071938, -73.764645,SAR,O,outer,none
43.072132, -73.764512,SAR,O,outer,none
43.072349, -73.764424,SAR,O,outer,none
43.072520, -73.764395,SAR,O,outer,none
43.072716, -73.764401,SAR,O,outer,none
43.072848, -73.764425,SAR,O,outer,none
43.072999, -73.764486,SAR,O,outer,none
43.073184, -73.764599,SAR,O,outer,none
43.073350, -73.764741,SAR,O,outer,none
43.073509, -73.764939,SAR,O,outer,none
43.073636, -73.765164,SAR,O,outer,none
43.073748, -73.765460,SAR,O,outer,none
43.073806, -73.765701,SAR,O,outer,none
43.073837, -73.766069,SAR,O,outer,none
43.073815, -73.766443,SAR,O,outer,none
43.073768, -73.766663,SAR,O,outer,none
43.073695, -73.766891,SAR,O,outer,none
43.073513, -73.767353,SAR,O,outer,none
43.073275, -73.767947,SAR,O,outer,none
43.072842, -73.769043,SAR,O,outer,none
43.072412, -73.770131,SAR,O,outer,none
43.071955, -73.771296,SAR,O,outer,none
43.071771, -73.771748,SAR,O,outer,none
43.071668, -73.771975,SAR,O,outer,none
43.071536, -73.772187,SAR,O,outer,none
43.071428, -73.772322,SAR,O,outer,none
43.071265, -73.772469,SAR,O,outer,none
43.071147, -73.772549,SAR,O,outer,none
43.070993, -73.772623,SAR,O,outer,none
43.070834, -73.772667,SAR,O,outer,none
43.070682, -73.772683,SAR,O,outer,none
43.070513, -73.772673,SAR,O,outer,none
43.070380, -73.772643,SAR,O,outer,none
43.070222, -73.772579,SAR,O,outer,none
43.070066, -73.772481,SAR,O,outer,none
43.069934, -73.772370,SAR,O,outer,none
43.069794, -73.772205,SAR,O,outer,none
43.069677, -73.772033,SAR,O,outer,none
43.069587, -73.771849,SAR,O,outer,none
43.069520, -73.771670,SAR,O,outer,none
43.069481, -73.771541,SAR,O,outer,none
43.069437, -73.771334,SAR,O,outer,none
43.069411, -73.771030,SAR,O,outer,none
43.069420, -73.770789,SAR,O,outer,none
43.069448, -73.770562,SAR,O,outer,none
43.069508, -73.770334,SAR,O,outer,none
43.069577, -73.770139,SAR,O,outer,none
43.069726, -73.770220,SAR,O,inner2,none
43.069962, -73.769626,SAR,O,inner2,none
43.070271, -73.768847,SAR,O,inner2,none
43.070554, -73.768131,SAR,O,inner2,none
43.070902, -73.767249,SAR,O,inner2,none
43.071170, -73.766574,SAR,O,inner2,none
43.071416, -73.765953,SAR,O,inner2,none
43.071623, -73.765431,SAR,O,inner2,none
43.071699, -73.765258,SAR,O,inner2,none
43.071776, -73.765116,SAR,O,inner2,none
43.071872, -73.764987,SAR,O,inner2,none
43.071934, -73.764913,SAR,O,inner2,none
43.072012, -73.764837,SAR,O,inner2,none
43.072117, -73.764757,SAR,O,inner2,none
43.072225, -73.764695,SAR,O,inner2,none
43.072310, -73.764658,SAR,O,inner2,none
43.072396, -73.764631,SAR,O,inner2,none
43.072476, -73.764617,SAR,O,inner2,none
43.072581, -73.764609,SAR,O,inner2,none
43.072673, -73.764613,SAR,O,inner2,none
43.072767, -73.764625,SAR,O,inner2,none
43.072842, -73.764645,SAR,O,inner2,none
43.072937, -73.764681,SAR,O,inner2,none
43.073042, -73.764737,SAR,O,inner2,none
43.073162, -73.764826,SAR,O,inner2,none
43.073257, -73.764914,SAR,O,inner2,none
43.073356, -73.765033,SAR,O,inner2,none
43.073459, -73.765190,SAR,O,inner2,none
43.073526, -73.765323,SAR,O,inner2,none
43.073576, -73.765452,SAR,O,inner2,none
43.073623, -73.765602,SAR,O,inner2,none
43.073649, -73.765712,SAR,O,inner2,none
43.073678, -73.765936,SAR,O,inner2,none
43.073682, -73.766108,SAR,O,inner2,none
43.073675, -73.766243,SAR,O,inner2,none
43.073662, -73.766375,SAR,O,inner2,none
43.073633, -73.766529,SAR,O,inner2,none
43.073588, -73.766685,SAR,O,inner2,none
43.073535, -73.766827,SAR,O,inner2,none
43.073406, -73.767153,SAR,O,inner2,none
43.073167, -73.767761,SAR,O,inner2,none
43.072983, -73.768225,SAR,O,inner2,none
43.072629, -73.769124,SAR,O,inner2,none
43.072392, -73.769720,SAR,O,inner2,none
43.072040, -73.770611,SAR,O,inner2,none
43.071803, -73.771212,SAR,O,inner2,none
43.071610, -73.771698,SAR,O,inner2,none
43.071552, -73.771834,SAR,O,inner2,none
43.071487, -73.771949,SAR,O,inner2,none
43.071419, -73.772047,SAR,O,inner2,none
43.071349, -73.772135,SAR,O,inner2,none
43.071303, -73.772182,SAR,O,inner2,none
43.071176, -73.772292,SAR,O,inner2,none
43.071087, -73.772351,SAR,O,inner2,none
43.070934, -73.772420,SAR,O,inner2,none
43.070848, -73.772447,SAR,O,inner2,none
43.070713, -73.772465,SAR,O,inner2,none
43.070607, -73.772466,SAR,O,inner2,none
43.070566, -73.772461,SAR,O,inner2,none
43.070433, -73.772436,SAR,O,inner2,none
43.070347, -73.772408,SAR,O,inner2,none
43.070240, -73.772357,SAR,O,inner2,none
43.070140, -73.772291,SAR,O,inner2,none
43.070041, -73.772208,SAR,O,inner2,none
43.069938, -73.772097,SAR,O,inner2,none
43.069859, -73.771991,SAR,O,inner2,none
43.069788, -73.771877,SAR,O,inner2,none
43.069727, -73.771750,SAR,O,inner2,none
43.069675, -73.771616,SAR,O,inner2,none
43.069630, -73.771465,SAR,O,inner2,none
43.069598, -73.771307,SAR,O,inner2,none
43.069580, -73.771168,SAR,O,inner2,none
43.069568, -73.770993,SAR,O,inner2,none
43.069575, -73.770849,SAR,O,inner2,none
43.069596, -73.770674,SAR,O,inner2,none
43.069616, -73.770566,SAR,O,inner2,none
43.069644, -73.770450,SAR,O,inner2,none
43.069674, -73.770361,SAR,O,inner2,none
43.069714, -73.770254,SAR,O,inner2,none
43.069756, -73.770254,SAR,O,inner,none
43.069998, -73.769636,SAR,O,inner,none
43.070230, -73.769053,SAR,O,inner,none
43.070426, -73.768551,SAR,O,inner,none
43.070714, -73.767820,SAR,O,inner,none
43.070964, -73.767193,SAR,O,inner,none
43.071216, -73.766554,SAR,O,inner,none
43.071409, -73.766062,SAR,O,inner,none
43.071566, -73.765673,SAR,O,inner,none
43.071586, -73.765640,SAR,O,inner,none
43.071680, -73.765416,SAR,O,inner,none
43.071752, -73.765263,SAR,O,inner,none
43.071815, -73.765147,SAR,O,inner,none
43.071931, -73.764991,SAR,O,inner,none
43.072040, -73.764883,SAR,O,inner,none
43.072101, -73.764833,SAR,O,inner,none
43.072179, -73.764783,SAR,O,inner,none
43.072213, -73.764763,SAR,O,inner,none
43.072301, -73.764723,SAR,O,inner,none
43.072387, -73.764693,SAR,O,inner,none
43.072437, -73.764681,SAR,O,inner,none
43.072597, -73.764660,SAR,O,inner,none
43.072721, -73.764673,SAR,O,inner,none
43.072830, -73.764700,SAR,O,inner,none
43.072930, -73.764737,SAR,O,inner,none
43.073008, -73.764782,SAR,O,inner,none
43.073126, -73.764867,SAR,O,inner,none
43.073215, -73.764944,SAR,O,inner,none
43.073321, -73.765065,SAR,O,inner,none
43.073409, -73.765192,SAR,O,inner,none
43.073484, -73.765343,SAR,O,inner,none
43.073549, -73.765503,SAR,O,inner,none
43.073596, -73.765677,SAR,O,inner,none
43.073622, -73.765815,SAR,O,inner,none
43.073636, -73.766007,SAR,O,inner,none
43.073639, -73.766155,SAR,O,inner,none
43.073624, -73.766318,SAR,O,inner,none
43.073597, -73.766497,SAR,O,inner,none
43.073550, -73.766666,SAR,O,inner,none
43.073477, -73.766870,SAR,O,inner,none
43.073424, -73.767013,SAR,O,inner,none
43.073327, -73.767250,SAR,O,inner,none
43.073117, -73.767788,SAR,O,inner,none
43.072923, -73.768276,SAR,O,inner,none
43.072750, -73.768708,SAR,O,inner,none
43.072557, -73.769198,SAR,O,inner,none
43.072286, -73.769877,SAR,O,inner,none
43.072072, -73.770419,SAR,O,inner,none
43.071827, -73.771040,SAR,O,inner,none
43.071643, -73.771513,SAR,O,inner,none
43.071571, -73.771683,SAR,O,inner,none
43.071498, -73.771840,SAR,O,inner,none
43.071412, -73.771980,SAR,O,inner,none
43.071313, -73.772104,SAR,O,inner,none
43.071176, -73.772227,SAR,O,inner,none
43.071055, -73.772306,SAR,O,inner,none
43.070875, -73.772383,SAR,O,inner,none
43.070718, -73.772413,SAR,O,inner,none
43.070613, -73.772411,SAR,O,inner,none
43.070535, -73.772402,SAR,O,inner,none
43.070430, -73.772377,SAR,O,inner,none
43.070318, -73.772335,SAR,O,inner,none
43.070221, -73.772285,SAR,O,inner,none
43.070124, -73.772213,SAR,O,inner,none
43.070034, -73.772134,SAR,O,inner,none
43.069952, -73.772042,SAR,O,inner,none
43.069856, -73.771905,SAR,O,inner,none
43.069780, -73.771763,SAR,O,inner,none
43.069723, -73.771628,SAR,O,inner,none
43.069667, -73.771442,SAR,O,inner,none
43.069634, -73.771278,SAR,O,inner,none
43.069615, -73.771127,SAR,O,inner,none
43.069608, -73.770967,SAR,O,inner,none
43.069617, -73.770832,SAR,O,inner,none
43.069640, -73.770640,SAR,O,inner,none
43.069668, -73.770517,SAR,O,inner,none
43.069712, -73.770369,SAR,O,inner,none
43.069743, -73.770287,SAR,O,inner,none
43.069807, -73.770187,SAR,I,outer,none
43.069954, -73.769808,SAR,I,outer,none
43.070113, -73.769402,SAR,I,outer,none
43.070283, -73.768964,SAR,I,outer,none
43.070428, -73.768594,SAR,I,outer,none
43.070636, -73.768075,SAR,I,outer,none
43.070774, -73.767720,SAR,I,outer,none
43.070981, -73.767203,SAR,I,outer,none
43.071182, -73.766697,SAR,I,outer,none
43.071363, -73.766233,SAR,I,outer,none
43.071554, -73.765763,SAR,I,outer,none
43.071701, -73.765409,SAR,I,outer,none
43.071829, -73.765154,SAR,I,outer,none
43.071920, -73.765026,SAR,I,outer,none
43.072048, -73.764897,SAR,I,outer,none
43.072172, -73.764806,SAR,I,outer,none
43.072278, -73.764751,SAR,I,outer,none
43.072413, -73.764708,SAR,I,outer,none
43.072511, -73.764688,SAR,I,outer,none
43.072622, -73.764678,SAR,I,outer,none
43.072735, -73.764696,SAR,I,outer,none
43.072836, -73.764722,SAR,I,outer,none
43.072930, -73.764762,SAR,I,outer,none
43.073054, -73.764831,SAR,I,outer,none
43.073166, -73.764921,SAR,I,outer,none
43.073253, -73.765012,SAR,I,outer,none
43.073338, -73.765122,SAR,I,outer,none
43.073420, -73.765256,SAR,I,outer,none
43.073506, -73.765442,SAR,I,outer,none
43.073569, -73.765645,SAR,I,outer,none
43.073608, -73.765840,SAR,I,outer,none
43.073624, -73.766038,SAR,I,outer,none
43.073613, -73.766306,SAR,I,outer,none
43.073569, -73.766548,SAR,I,outer,none
43.073511, -73.766728,SAR,I,outer,none
43.073452, -73.766880,SAR,I,outer,none
43.073222, -73.767470,SAR,I,outer,none
43.072976, -73.768091,SAR,I,outer,none
43.072751, -73.768658,SAR,I,outer,none
43.072551, -73.769165,SAR,I,outer,none
43.072337, -73.769709,SAR,I,outer,none
43.072102, -73.770290,SAR,I,outer,none
43.071923, -73.770754,SAR,I,outer,none
43.071742, -73.771206,SAR,I,outer,none
43.071613, -73.771519,SAR,I,outer,none
43.071554, -73.771657,SAR,I,outer,none
43.071450, -73.771865,SAR,I,outer,none
43.071341, -73.772023,SAR,I,outer,none
43.071232, -73.772142,SAR,I,outer,none
43.071107, -73.772238,SAR,I,outer,none
43.071001, -73.772300,SAR,I,outer,none
43.070869, -73.772356,SAR,I,outer,none
43.070749, -73.772379,SAR,I,outer,none
43.070615, -73.772384,SAR,I,outer,none
43.070543, -73.772377,SAR,I,outer,none
43.070406, -73.772343,SAR,I,outer,none
43.070331, -73.772315,SAR,I,outer,none
43.070181, -73.772224,SAR,I,outer,none
43.070046, -73.772109,SAR,I,outer,none
43.069948, -73.771996,SAR,I,outer,none
43.069824, -73.771802,SAR,I,outer,none
43.069744, -73.771622,SAR,I,outer,none
43.069690, -73.771453,SAR,I,outer,none
43.069650, -73.771254,SAR,I,outer,none
43.069629, -73.771033,SAR,I,outer,none
43.069642, -73.770772,SAR,I,outer,none
43.069676, -73.770569,SAR,I,outer,none
43.069726, -73.770397,SAR,I,outer,none
43.069766, -73.770288,SAR,I,outer,none
43.069981, -73.770272,SAR,I,inner2,none
43.070151, -73.769841,SAR,I,inner2,none
43.070368, -73.769289,SAR,I,inner2,none
43.070583, -73.768740,SAR,I,inner2,none
43.070751, -73.768316,SAR,I,inner2,none
43.070978, -73.767741,SAR,I,inner2,none
43.071265, -73.767014,SAR,I,inner2,none
43.071422, -73.766614,SAR,I,inner2,none
43.071627, -73.766094,SAR,I,inner2,none
43.071813, -73.765622,SAR,I,inner2,none
43.071861, -73.765501,SAR,I,inner2,none
43.071939, -73.765336,SAR,I,inner2,none
43.072022, -73.765203,SAR,I,inner2,none
43.072104, -73.765108,SAR,I,inner2,none
43.072169, -73.765045,SAR,I,inner2,none
43.072271, -73.764970,SAR,I,inner2,none
43.072350, -73.764928,SAR,I,inner2,none
43.072448, -73.764896,SAR,I,inner2,none
43.072523, -73.764881,SAR,I,inner2,none
43.072620, -73.764870,SAR,I,inner2,none
43.072707, -73.764878,SAR,I,inner2,none
43.072801, -73.764899,SAR,I,inner2,none
43.072893, -73.764937,SAR,I,inner2,none
43.072980, -73.764983,SAR,I,inner2,none
43.073093, -73.765072,SAR,I,inner2,none
43.073194, -73.765180,SAR,I,inner2,none
43.073280, -73.765303,SAR,I,inner2,none
43.073342, -73.765425,SAR,I,inner2,none
43.073400, -73.765583,SAR,I,inner2,none
43.073440, -73.765762,SAR,I,inner2,none
43.073461, -73.765910,SAR,I,inner2,none
43.073463, -73.766099,SAR,I,inner2,none
43.073443, -73.766283,SAR,I,inner2,none
43.073401, -73.766460,SAR,I,inner2,none
43.073343, -73.766629,SAR,I,inner2,none
43.073172, -73.767059,SAR,I,inner2,none
43.072922, -73.767688,SAR,I,inner2,none
43.072683, -73.768293,SAR,I,inner2,none
43.072465, -73.768845,SAR,I,inner2,none
43.072214, -73.769474,SAR,I,inner2,none
43.072044, -73.769907,SAR,I,inner2,none
43.071792, -73.770544,SAR,I,inner2,none
43.071542, -73.771171,SAR,I,inner2,none
43.071362, -73.771632,SAR,I,inner2,none
43.071300, -73.771761,SAR,I,inner2,none
43.071205, -73.771895,SAR,I,inner2,none
43.071076, -73.772032,SAR,I,inner2,none
43.070954, -73.772114,SAR,I,inner2,none
43.070823, -73.772171,SAR,I,inner2,none
43.070684, -73.772197,SAR,I,inner2,none
43.070546, -73.772200,SAR,I,inner2,none
43.070412, -73.772163,SAR,I,inner2,none
43.070284, -73.772095,SAR,I,inner2,none
43.070164, -73.772005,SAR,I,inner2,none
43.070037, -73.771863,SAR,I,inner2,none
43.069951, -73.771721,SAR,I,inner2,none
43.069893, -73.771588,SAR,I,inner2,none
43.069832, -73.771396,SAR,I,inner2,none
43.069810, -73.771286,SAR,I,inner2,none
43.069793, -73.771102,SAR,I,inner2,none
43.069796, -73.770929,SAR,I,inner2,none
43.069816, -73.770763,SAR,I,inner2,none
43.069846, -73.770636,SAR,I,inner2,none
43.069878, -73.770534,SAR,I,inner2,none
43.069935, -73.770390,SAR,I,inner2,none
43.069979, -73.770404,SAR,I,inner,none
43.070170, -73.769920,SAR,I,inner,none
43.070321, -73.769540,SAR,I,inner,none
43.070484, -73.769122,SAR,I,inner,none
43.070674, -73.768644,SAR,I,inner,none
43.070839, -73.768232,SAR,I,inner,none
43.071027, -73.767754,SAR,I,inner,none
43.071220, -73.767260,SAR,I,inner,none
43.071415, -73.766766,SAR,I,inner,none
43.071569, -73.766380,SAR,I,inner,none
43.071769, -73.765873,SAR,I,inner,none
43.071873, -73.765606,SAR,I,inner,none
43.071919, -73.765499,SAR,I,inner,none
43.071980, -73.765376,SAR,I,inner,none
43.072051, -73.765273,SAR,I,inner,none
43.072105, -73.765207,SAR,I,inner,none
43.072183, -73.765130,SAR,I,inner,none
43.072223, -73.765091,SAR,I,inner,none
43.072300, -73.765035,SAR,I,inner,none
43.072362, -73.765001,SAR,I,inner,none
43.072480, -73.764959,SAR,I,inner,none
43.072589, -73.764943,SAR,I,inner,none
43.072645, -73.764949,SAR,I,inner,none
43.072737, -73.764953,SAR,I,inner,none
43.072816, -73.764973,SAR,I,inner,none
43.072923, -73.765026,SAR,I,inner,none
43.073004, -73.765061,SAR,I,inner,none
43.073081, -73.765115,SAR,I,inner,none
43.073079, -73.765121,SAR,I,inner,none
43.073151, -73.765198,SAR,I,inner,none
43.073228, -73.765297,SAR,I,inner,none
43.073297, -73.765431,SAR,I,inner,none
43.073351, -73.765542,SAR,I,inner,none
43.073393, -73.765696,SAR,I,inner,none
43.073418, -73.765821,SAR,I,inner,none
43.073434, -73.765995,SAR,I,inner,none
43.073425, -73.766185,SAR,I,inner,none
43.073404, -73.766317,SAR,I,inner,none
43.073374, -73.766435,SAR,I,inner,none
43.073328, -73.766574,SAR,I,inner,none
43.073281, -73.766692,SAR,I,inner,none
43.073209, -73.766871,SAR,I,inner,none
43.072911, -73.767612,SAR,I,inner,none
43.072677, -73.768197,SAR,I,inner,none
43.072417, -73.768856,SAR,I,inner,none
43.072182, -73.769455,SAR,I,inner,none
43.072000, -73.769913,SAR,I,inner,none
43.071843, -73.770311,SAR,I,inner,none
43.071737, -73.770584,SAR,I,inner,none
43.071513, -73.771153,SAR,I,inner,none
43.071374, -73.771503,SAR,I,inner,none
43.071308, -73.771665,SAR,I,inner,none
43.071231, -73.771799,SAR,I,inner,none
43.071182, -73.771862,SAR,I,inner,none
43.071084, -73.771970,SAR,I,inner,none
43.071003, -73.772032,SAR,I,inner,none
43.070895, -73.772095,SAR,I,inner,none
43.070751, -73.772140,SAR,I,inner,none
43.070640, -73.772153,SAR,I,inner,none
43.070494, -73.772140,SAR,I,inner,none
43.070383, -73.772100,SAR,I,inner,none
43.070301, -73.772057,SAR,I,inner,none
